x,y,talk
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,"S: Because six- Because there can be three of something to make six, and three of something is like odd. Like see, you can make two, four, six. THREE TWOS to make that, and two threes makes it."
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,N: But that doesn't-
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,T: Keith?
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,N: that doesn't necessarily mean that six is odd
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,T: Why not Keith?
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,"N: because- just because you need two odd numbers to add up to an even number doesn't mean it has to be odd, you know what I mean."
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,"T: What's the definition- What's our work- Sean, what's our working definition of an even number? Do you remember from the other day the working definition we're using? What is it?"
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
452,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,S: It's that- I forgot.
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,"T: Could somebody help us out with this? ‘Cause we need in the group to have an idea that we're working with. What's the working definition we're using? Do other people know it besides Lucy and Sheena? I think other people do. Maria, do you know what the definition is that we've been using for an even number?"
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
450,638,
448,640,
447,641,
447,641,
447,641,
447,641,
447,641,
448,641,
450,643,
451,643,
451,643,
451,643,
451,643,
451,643,
451,643,
451,643,
452,644,
453,644,
454,645,
455,646,
457,646,
458,647,
460,647,
462,648,
464,648,
467,648,
472,648,
475,647,
477,646,
478,645,
479,644,
481,643,
483,641,
484,639,
487,637,
490,634,
491,633,
493,631,
495,630,
497,628,
499,625,
500,625,
501,623,
502,621,
505,619,
506,616,
509,614,
512,612,
514,610,
517,607,
520,604,
523,602,
527,600,
529,598,
531,597,
534,595,
537,594,
538,594,
541,594,
544,594,
545,595,
547,596,
549,598,
550,599,
550,599,
550,600,
551,602,
552,605,
552,607,
552,610,
552,612,
550,615,
548,619,
545,622,
544,625,
542,629,
541,631,
540,633,
539,635,
537,637,
536,639,
533,642,
531,645,
529,647,
528,648,
526,649,
524,650,
522,652,
519,653,
517,654,
515,656,
513,656,
511,657,
510,657,
508,658,
507,658,
507,658,
506,658,
505,658,
504,658,
503,658,
503,658,
502,658,
501,658,
500,657,
499,657,
499,656,
499,656,
498,656,
497,655,
497,655,
497,655,
496,655,
496,655,
496,654,
495,654,
495,654,
495,654,
494,654,
494,654,
494,654,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
494,653,
495,649,
496,645,
497,644,
500,640,
503,638,
506,635,
511,631,
515,628,T: I'm confused now
518,625,
522,621,
525,618,
527,615,
531,611,
534,606,
537,602,
539,598,
541,595,
543,591,"S: You could split six fairly, and you can split six not fairly. You can like- cut six in half."
544,588,
545,585,
545,583,
545,580,
545,578,
546,576,
546,573,
546,571,
546,570,
546,568,
546,567,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,T: Uh-huh
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,"S: There's like- Say there's two of you... And you had six cookies, and you didn't want to split it in half and, so that each person would get three, and you wanted to split it by twos. Each person would get two and there would be two left. "
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,566,
546,564,
546,562,
546,562,
546,562,
546,561,
546,561,
546,560,
547,560,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,T: for which number now...for six?
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,
547,559,S: Six. uh huh
547,559,
546,557,
544,555,
543,553,
541,551,
541,550,
541,547,
541,545,
541,541,
541,536,T: So are you saying all numbers are odd then?
542,532,
542,529,
543,522,
543,518,
543,514,
543,509,
543,506,
543,501,
543,497,
543,494,
543,490,
543,485,
543,480,
543,477,
544,474,
544,471,
545,466,
546,462,
547,459,
548,455,S: No I'm not saying all nymbers are odd but-
548,452,
549,450,
550,448,
550,446,
551,444,
551,443,
552,442,
552,441,
553,441,
553,440,
553,440,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
553,439,
552,439,T: Which numbers are not odd then?
552,440,
550,443,
548,445,
547,447,
547,449,
546,450,
546,454,
545,456,
545,459,
545,462,
545,465,
545,467,
545,471,
545,474,
545,476,
545,478,
545,481,
545,484,
544,487,
543,490,"S: Two, four, six- six can be odd or even-"
543,493,
543,496,
542,500,
542,504,
542,508,
543,512,
543,515,
544,517,
544,519,
544,521,
544,525,
544,529,
544,531,
544,534,
543,537,
542,539,
542,542,
542,545,
542,548,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
543,549,
546,546,
550,542,
550,542,
550,541,S: Because there's three twos. 
550,540,
549,539,
548,538,
547,537,
547,536,
546,535,
546,534,
545,533,
544,532,
544,530,C: Prove to us that six can be odd. 
544,527,
544,524,
544,523,
544,522,
544,521,
544,521,
544,521,
544,521,
544,521,
544,522,"S: There's three twos: One, two. Three, four. "
545,524,
545,526,
546,529,
546,531,
546,533,
546,536,
545,539,
545,541,
544,542,
544,543,C: Prove to us that it can be odd. 
544,544,
544,545,
544,545,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,"S: Five, six… okay"
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,T: Does everybody understand what Sean's trying to argue? He's saying six could be even or it could be odd…Well watch what he's going to prove and then you can ask him a question about it. 
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,546,
544,549,
544,552,
544,553,
544,555,
